he_price,annual_loss_kg,total_cost_eur
190.9944516587433,27.830423102313706,65120.02858157832
202.6837971513764,32.47770688801809,60306.50285125645
157.1462276112434,26.399868488617077,56394.38138231883
153.33754556648313,34.659999578405106,68583.57181571459
214.66612068421335,33.84156863758393,44198.135327122094
192.22835570941302,29.49439420200644,65599.45509257415
202.28912495697784,41.11636377839337,54507.73966154916
228.16250915333916,34.583496301992845,66652.076862841
210.43669449608825,42.43853154822263,59893.63107562827
200.9878979035875,33.63465104156898,46816.74962229975
201.6139707578829,34.83063578238052,53050.18430382181
176.19662727355214,31.060523167228023,63646.59200874533
135.84937173313142,34.950674216251606,53066.36408336815
188.7809093165327,39.98561914292432,52576.63822364097
166.73878459448272,32.12066037410791,50330.38340879076
186.03197385315917,38.62888373774265,62324.18686734679
243.26140192927681,29.310771272679812,71135.25955254017
168.93349913631386,40.31335395865547,39683.208981066186
142.92628606131703,30.94065920881651,76827.70908775133
173.95678090553923,40.96175911260335,58755.54558726567
175.17939870170622,35.42683579703566,60847.84487521941
213.83554481923892,45.646676133737444,56270.78788306585
201.3715358804289,26.92152591622054,55393.10802313948
231.11171850000062,24.666762586816922,57240.88198831964
214.14154290688325,30.68647927817103,48178.48208031136
185.82581498965692,25.307723363759806,48257.37681354321
236.0929397270233,25.320855739002056,65454.6155949549
160.87517286137933,39.35085532321913,43911.80088949224
133.1817023566829,34.97074844611139,58185.77663724876
149.22051810387867,31.642233163070188,51757.53515160359
221.91678374386754,32.291261818861976,49480.315770068395
191.29316477939608,30.819336349715623,71670.983202493
160.119628250698,46.552584174733305,49817.96198207612
195.32403934651404,29.851460046498744,46789.891758797436
158.90472804088006,25.745062713416907,52595.23056070663
218.3372510670078,40.572354322404294,52709.987239253576
189.71669125205625,33.489710636565256,56404.60234891435
183.41194797526958,49.2714158217252,60280.16072857326
175.958738756743,31.31656052844105,57387.68701786311
209.89453815051382,40.92188925829754,57598.15426816833
181.61674496683432,42.575381314195134,52115.1085452681
148.7886130524018,31.350649174585975,59811.84395041372
153.88482134357466,29.799554624636748,53692.15700749717
271.07376127989227,40.189565716516334,56929.39824654166
255.1941071725945,39.024243425397515,71798.7065518105
218.79389590975356,25.12572929502351,54526.860516900415
172.3643819225574,27.100950545866954,63407.13140232488
273.9829526378572,17.244989965363963,64539.54084579576
230.2961252948507,39.16770797785162,69321.55406738579
221.1514651621956,33.167209648049784,62864.23947389672
190.0362722852558,33.864947053173026,56430.500324116445
173.0238606891103,23.159891316087027,53494.88028344137
150.33603759698644,27.313283528374715,52153.20987155258
253.75228252229914,31.654287612027037,40697.18237306419
190.67867236785906,30.293720798965253,61526.82090901219
165.30162764052793,35.82485252862342,57877.630964043965
176.39169908188242,39.0842768864227,63498.33613705187
203.87332177779177,50.88728798499638,59438.54802598862
162.14436193486847,34.859880789783524,60970.93442341324
243.8862733252243,42.80781864167862,49420.18285480951
227.17891016457673,29.190190561141577,47277.2708050839
221.51055174536242,23.275375795172508,35346.04853669826
188.3253079407034,32.53388847302913,55052.160998538704
209.53289073826693,23.81594797488031,48810.01972262004
204.43217799553906,35.10271217018372,49949.06890113781
212.31095490395535,29.536821128439342,58948.20972232874
148.20190023735384,21.320100292717903,49755.62182305073
186.7354007276174,47.15217602102124,47340.25243003525
138.90364833660726,31.23706800826234,74697.07689170314
194.58671047068893,23.536664879390614,54283.83723042701
178.6682245324501,41.287202533551024,48711.406749095666
157.819350477888,29.899699462225,49360.067461148006
151.52727638944748,42.63116223583464,55074.64015083906
204.84052756042917,29.866239657253654,54715.84858958045
161.34823935920974,31.21371616816042,65453.59233195779
259.4492638729513,37.41382196633933,59071.54890678274
204.08390451973492,39.15253566492877,72832.06772529286
180.2388247702329,40.37938616138419,53818.54955457444
205.21869484403538,34.371812028894695,60465.22672607342
133.214371067093,38.700317050882084,63331.279950653
269.8331361056894,40.21940024846394,70413.7453390264
193.3762853548334,36.403983969967946,67534.6449316598
230.92660128831278,34.001393207149924,55675.73224535358
147.88355823259027,24.88293536238209,53635.86293846126
193.8256949408474,39.19421909745992,37761.4662217196
194.24521569226894,35.29521589398806,55287.84651542842
263.04961368606035,32.10468903354505,67175.15947122498
203.02138395593911,43.944364545141624,66096.33754586602
192.47245584135527,25.00516456960679,54120.90846534882
172.47938734148423,46.5082542075542,71614.83073548062
178.8276553846439,34.84408704955874,53159.044116332574
197.40353786935424,37.222627249520286,51618.759715688335
188.99772825882718,32.234691198288104,52346.98952579031
132.78498238644343,23.33048961233669,44118.218453552305
238.23731430149834,34.022730710739545,63084.644243357994
252.24741420196472,37.343214348249546,61727.583750204525
157.21108985174342,39.73357812481816,61126.39469169646
201.03856161169404,33.61376761092769,53442.694275400965
152.38035782112058,19.652221111569073,52530.02865024665
215.16128503539358,24.20837058792162,37781.35433703898
173.94158668214232,49.36413736634306,61596.280789185315
213.51833175657492,27.35224811359519,56630.938027483964
222.5713343117676,44.98934620767446,51209.11752330845
228.72236621850965,28.461392838076833,55672.49685910669
152.2440827079601,33.722808631904925,53071.30364993911
257.05375591768086,39.37645781719933,74236.36185670515
168.51831811139687,29.258638873933883,46441.600868241636
137.7684703373931,46.14550595031338,59008.80519865337
201.12917633516435,35.53009850647888,48419.99262628847
182.46470042416684,38.22595592409769,52511.90004355573
238.8623091635593,33.12675094386612,60127.28385507582
235.10934063004188,39.611042009119636,57622.02204152811
177.46729938862066,46.05154917894904,58124.71721574189
267.8390098991278,34.0809984366375,61789.99774349846
174.91365776669116,47.107989535244656,54290.31419005619
196.80433418950412,30.718829341346176,63118.771034128156
171.32330558014573,40.34867227546197,54468.829964101285
262.5235647142799,38.42380035370135,59306.709346302916
160.56332779877,27.519925491223415,57309.18101434787
139.75465954423754,36.49666793246132,56916.5810107189
188.62105871245998,35.05156156495261,61765.28604824915
287.0604245303867,29.027654766062085,60868.40611214493
251.22739259541183,37.50601703935889,63174.78415988662
225.6994758246929,36.02402682275962,55527.62385767039
251.02861141127818,34.49189136884948,50108.28281058677
251.6273652543618,34.519957716589204,47265.054786894434
197.20958018417485,34.36992818753466,43412.39792768555
177.35185198945607,32.426102651275706,69852.64309983817
229.24261882430426,35.978838665104874,40545.69591069277
213.80302406211706,30.49260051345354,66069.19819311125
182.72052066139906,53.59766644029,53226.441427826
150.0016092953239,25.13466728174279,63261.76831832238
225.43123888131578,30.906847459358787,39347.0486893555
172.00824745503812,31.459805267961414,53530.59475435256
262.7497219570349,49.283453900271766,74581.4090335809
169.70815647734742,25.759057450157506,60077.19866026496
154.62015686798796,37.98145608590277,53174.57501255055
239.10036354675785,36.73875845532578,43240.43209069706
159.0382550347156,37.33521613272184,45357.81944788458
162.46189970459412,43.65440213827658,68205.35387432775
206.2047234760605,43.51080551822962,56186.20401007739
247.5155491292013,31.843302214359177,57307.119606366716
164.58881445280304,36.35812214645794,58252.42105743676
176.81405875599143,21.95128577493499,43458.58462807846
230.08440980565393,35.693651059653504,61470.874076590764
275.12648630166706,29.442074005176565,54743.370525125836
195.2921991874695,33.69532301827638,58930.05601917568
157.73075382206142,23.202396946283137,49035.32419651966
129.6756246784076,37.834106007033526,42321.23285012191
168.45584874294468,23.124019130970744,50476.396014559636
155.98433465971686,36.037992247541105,60747.58318006875
215.8654914588452,26.414460848842154,58854.45128537202
154.47808620864112,29.052512754048806,54735.42350847541
195.87990250863717,43.08312471781614,65624.17309357603
218.06101713297747,39.11542562139535,56900.79739623699
204.09025460617164,43.0444219636938,59235.157550067495
164.99180646723778,45.91808992750903,53737.97356911498
234.41474704602024,29.590129050021645,64589.30643034757
220.94521245593666,45.4928016370861,62383.64510469589
224.29061303897183,24.74146040674769,51093.61244072191
155.87113090333577,40.222702341814326,44357.32012978441
154.77244501332714,31.5466359978002,63722.24018451159
260.1160887086398,28.487899001524784,51457.640454326276
184.98181507429226,39.301289071131094,57846.53860705365
175.9036286449524,41.61466067618449,76140.96728292583
194.02502953961095,41.406878706525816,64446.04719804323
213.95639542817997,36.504019222263544,70699.46508205243
268.782804814517,35.92370110930467,55350.6746431481
174.46684739676618,38.688066099899316,65317.5960988888
259.3649548750357,37.12634852862034,59842.62565441559
133.92941452597074,38.78949087710186,58123.18916907939
201.16756104141245,36.427996227775,73494.86485908375
210.34562728185887,40.899486771544545,56373.86160726898
151.94125309490823,23.609545354147006,53741.299535522456
157.22406263108996,34.0810856743953,48132.649536542966
187.05643202105767,25.313074543080898,61842.72185477639
272.7686355586847,36.936914123234196,55590.21648084981
205.81451528513975,46.493511230975884,67750.72280445854
261.6488585090435,31.68140652637122,45090.09791962718
234.45433429173855,35.890764212080505,62803.84980523394
191.85056620654086,40.29540700445147,52581.15020082259
231.24976615005616,20.525939477634328,60590.75981885483
131.34016326513375,31.345226624990687,54008.413799675065
152.47282253658648,37.55160961490995,51442.88858983101
238.79748683938615,14.721036920399076,50422.86968525316
233.20256935795024,28.1623405484752,49764.42377456888
168.7891408900651,42.70600581366902,63910.61207470219
198.4899030123368,42.020978303155076,49951.641112473444
206.98444980849837,37.620227591590705,55650.172999853516
246.10702666322078,41.175383479602246,62895.4678375026
206.64172867473616,36.50572964095024,70451.56328312667
186.4221485554953,38.8877643520962,57175.15177590306
182.76980590829737,32.7904240381157,54053.01474478965
187.7162995656194,35.81068878045465,58911.32890369122
212.57234603248372,30.573407295089243,39911.34718952834
246.0564579702172,43.84438340927619,51199.0280780489
190.49007136517503,45.65091586651541,55693.11423027051
170.45411416594806,44.659389604879514,51908.623488430465
169.23485793030466,32.143238668254966,42633.090115494706
225.31716123597124,28.323581724444388,63244.018239527526
236.53229202806415,43.93881562525114,62471.00260529775
151.8389291258817,38.80735041813989,57014.58850796326
144.70121047601077,37.300090390665495,49845.43902115893
205.62713979163118,30.56457540538398,56920.04993686407
158.0515691819158,37.97964668845735,60118.338431613905
237.94861502288006,27.403053582366454,54401.35021609563
176.8151189555839,39.43843649255322,60529.88975377596
157.72713487620143,44.652206897243474,50674.38080520065
258.34080624669275,46.41731880735567,62771.37006841975
160.685412112226,39.95966837876871,65560.92204471913
174.29343617967123,25.325849152652147,64270.28690159207
159.083355773622,36.38131091662215,66408.37146765705
153.4895182757717,49.97777220840399,59955.61150422752
132.61459190445967,28.91971886690401,54088.08835438814
142.27159813416546,34.58572898962848,51330.255606714265
161.87138863930383,44.89467046260684,42807.28459814677
141.80806927712644,39.3199374545151,44816.68684331821
205.2451489463306,52.36109427139573,59402.4208170034
216.2652462147118,29.869914317399882,55593.516781237384
184.60556699749912,28.071709499814247,66479.97807925423
177.54848765047876,43.568878050846216,68253.98144156089
195.6898670550563,26.62884960209925,49719.106906571214
247.6082881695206,33.62262407827725,64871.846112501684
242.82352341229517,34.540474185982966,54570.68872558052
139.38803229284517,42.25192631370145,61350.34361347954
162.74379918894283,39.29987577617673,62843.952916322465
169.24396251207006,38.199454399238036,66401.76952550808
170.620792252349,32.18298385468833,51549.9393640699
202.9653104929546,43.5050281335736,66944.44104058288
186.77951982279046,63.18076829909085,46818.361275969
140.82961914603823,39.83897469246041,65980.23308541875
182.716439688131,35.697705452827854,56322.42386282815
197.73375314327467,25.914959203054877,55094.43816188931
151.2370467268563,30.537629854779926,38318.92890775117
239.52479715781658,33.50402836236887,54915.71849948709
141.4758729870088,31.25779831813007,65266.05950161772
259.3739916265041,34.887455158312065,55635.283368479555
150.8034822063406,47.44611253765102,62862.741075633356
241.39032449404493,43.73016842158464,60832.48056717843
253.76433238992294,33.88817098472222,67100.96220265118
278.81916304018125,26.54204038733898,58932.43720780954
234.0643368942733,44.361573500316894,52928.97003615343
230.41068182068733,34.65662008577045,58436.86090235444
211.39375157959924,22.914497020783514,67653.71672039268
230.33480026968783,39.98701082945125,63191.56077707311
156.38594179139523,42.179806789634256,55664.75835102672
199.06464479385886,18.018641165457318,71632.82495633622
196.71560732318508,29.228117505069676,65023.35250641297
244.07401574340747,34.226821920846,64887.74919554305
191.38634555652595,40.14157637916032,60221.28933004065
183.7957201062016,31.3897739076308,61611.49677733272
211.03264326938188,29.175006686182446,62258.73536384969
172.42612729992285,40.090184747761974,39450.07253437793
157.14212263804905,31.72174338680089,58144.31179221698
192.9214537713621,38.794382553840876,56197.821805764084
186.84033640180647,27.219390415177866,51087.46987673134
168.7812595864313,25.533668865345213,52746.10655260191
182.14652890189535,40.28688410299278,44891.326605055474
182.04228807824558,36.7676393722205,42256.384398257374
178.4466952904079,41.45719013265345,67369.91791478609
183.26539155333307,31.27184899354991,59428.31020807104
216.9272840591603,29.434262882641782,37080.9976877166
175.50375095096337,44.52503221278637,53203.23383334256
266.4876152843292,24.33928865203871,63530.53285777098
257.1397912867703,43.760224964264374,59012.380124208
193.23293113262744,44.24353295237668,68509.34718643763
178.52785005588166,41.020626599862524,65721.33866903164
198.99578219038014,30.185347380926864,45153.06713827018
242.3318834490738,29.284333142922485,55949.93481528389
212.6548112298098,33.5296095890126,53545.517399291064
234.4595128315163,25.934722262180202,44966.73599219465
198.70133852021365,28.268142008724823,43982.72305577093
210.21621047603833,39.51314004056332,51858.13019340242
174.6380610006062,39.5454437995691,51778.73635046409
223.6996320083185,27.652976214255304,58451.7988210106
165.30654773575117,39.73285354710052,64921.80863727674
218.13283264247028,38.180123140178644,62437.49805770445
244.6953052665204,45.56920378203972,67153.54815244507
156.02580699036855,38.98395509307265,53949.56048131001
207.97706319781224,42.410067376140645,63644.32283581419
150.11131047456317,38.33954313651148,54568.199210495695
222.39017585924148,41.85950376788031,55777.363338297226
148.2109326969952,25.990179904025574,69028.83639570334
262.4931807067801,34.14778880022361,40319.75404389407
156.8017088251977,34.72712062240729,40458.83747771334
269.9502113179378,33.29375037145302,62049.25298140924
233.8744868211121,38.10720641221708,56792.44455558386
205.53972696461827,39.440657581470255,46610.74718926502
230.90893934570732,37.74579953949804,50278.95492711104
232.92334134789186,33.761392831450635,50468.570051965995
265.5726024722834,29.849889441084123,65066.00511942595
171.04865110631337,42.68030251909364,66999.69162321587
205.1214811565256,37.44812971629685,70797.91635579345
150.10320526353877,27.869702991204143,41471.24197104787
208.19040775893677,33.644187208452635,46067.4087935535
161.4389181336108,22.79690225604847,42195.295441009956
202.2570484788536,35.2475943004321,67439.93043534554
203.10094989208272,33.61134040180983,60164.29079810995
191.70888291031324,30.978731347512635,56580.49171236812
197.61344712447917,46.092201328624704,60945.46834088461
227.99831699567483,26.90692116320521,55680.50652363614
233.60281613355113,39.94475066177635,50362.06986509144
194.3954764891031,50.306957126523116,63884.82721960657
206.22938613742878,42.54087532601682,57284.07055900385
261.1406090597734,34.77922852531563,49479.69681189562
154.1538496232819,27.061519524036708,58765.92097415032
153.74353019597294,25.465564763908812,50508.86473505682
148.79932701047696,32.11913813529735,56599.17403341981
213.32057764088404,30.190994862602643,55440.52717325916
187.00724928278245,29.963171637293073,62734.360485476536
229.60183453011632,32.715805811701294,59272.91282632919
215.0308399256336,34.284270349800195,50302.57405070059
179.0202363407804,38.39648363351707,59449.77336303539
252.75732204943634,26.335426463762996,59493.98166379509
227.78646906341947,30.224293427068652,60975.34887199967
172.84798415120653,33.88229542024263,64143.4804996599
181.83764013136124,33.631603646037114,51187.629159411284
177.20945550139902,47.85496595189396,63823.83779681737
159.6275110345141,36.625726149067006,42047.93560228084
158.27704570386462,23.704871316284027,52792.058478425264
262.54815219153187,37.927269531107356,57760.45545460129
188.89812178403383,38.819646059207855,68915.71999034757
183.62862597782873,34.12410380228683,55015.478862126845
222.9538979737146,26.50622327913559,60773.57602601777
200.92289726154524,47.30638286719424,45410.70652166013
262.55182395593386,27.5108126049312,54408.95031042593
230.54080914846656,39.625405444911536,52364.394094637326
193.07458500513036,36.40035370344755,76832.07217169729
182.9737381509558,39.20567384320839,51839.234642848125
282.866078281319,46.94800546917131,63866.23077148602
221.27271618199958,38.93147210498724,59627.07899583563
267.26217376923677,31.089350410695268,45593.18104434271
153.95861897765215,42.74194592589573,52372.20768282348
242.708810407093,30.582303849691165,60660.726688060844
210.72594157565658,36.144906079766876,58302.44756875283
154.49179949703017,25.94841474388947,35605.52951181526
204.91133442583225,27.767031408642733,51153.84790295218
216.97395696358677,35.359706693053305,65838.70876983875
128.9095619402941,37.5766069600661,59549.76736092821
190.5322990195042,23.08326564116279,64142.3744860903
238.07886682134452,38.48101157600465,51276.336930767895
175.35404187536636,29.26399716381192,65378.99646633614
190.95742059312877,43.957816109698165,58038.822792901585
189.33482133214142,32.536248998228444,68898.02489840916
175.99932962280576,27.1346441131501,54802.11464613801
257.67960332796457,35.53063190571476,42775.715193742
230.6978861655439,28.58635499244892,63388.84824039296
152.70677513265736,43.88261599003188,53153.063348425414
291.93037089533254,35.0037114527317,57208.80957616129
248.49497630131683,33.93826363834699,46808.71656996073
174.21171540982238,39.14260713251706,69796.69672621689
240.15226728901257,27.96536792559795,52547.137122481
152.02728626292898,25.9759244127004,66549.33549593396
295.5660267495485,37.85846105609146,57739.72962045864
214.31707757609774,27.302305043938336,48429.38861091379
212.34582349751486,27.299928923753804,66353.25928097664
149.29072841234876,40.85729221854621,55512.936924261114
252.44848519521057,38.67544876988758,59254.98239736185
135.28483722772307,26.22319320282962,43294.59290177098
169.6925676083106,30.666047699410647,51542.81353494187
157.60663983631414,28.673879108375758,57948.760326391784
229.98445870809195,47.43423508628406,50515.696930480604
164.80268335080677,41.34207299299426,52500.58301115584
255.7011903974186,32.054086077963085,54832.69646797682
213.11886340310508,39.033362825404446,58850.27235786319
137.41861624335382,25.506696698484195,65341.57213035073
124.91205141981443,30.29147694167355,51384.145461456574
141.40418253617617,35.7340428615932,49528.93782025577
206.97375048484486,38.16561524402139,79870.24558281404
233.97379737159466,34.31778612140589,54563.97990802411
169.443068836722,36.73609457499958,54699.41131251041
242.49363679200954,35.54835521967188,55757.47898566419
142.6870986689221,33.85495818584378,52616.512950218705
233.88771843273906,32.926980854663746,58323.25533110347
260.1802517158041,32.01614589125551,65696.34071770296
229.2575123729183,36.62356256040012,61628.128633018525
218.57968568085033,37.875709124396195,66895.6251022812
240.35140908346796,36.38851417123184,67098.26005236879
138.51521165311019,26.749820649992582,55373.673913943465
165.23220868340977,28.00750504199769,57638.23767831121
154.95056124373866,37.79217264163647,64725.81177159082
195.6903673893824,45.30171310469615,49975.42945680653
225.19579756525323,36.06690823091129,78107.80578267926
209.86155152709648,32.11832111266104,52639.71965692769
242.82342219730262,36.57038318809943,56072.4262242492
159.30189818262693,27.042250042406,44612.673965494374
223.66048977689303,44.16260209575525,50420.22275092347
164.17600394509475,36.3061590115562,63752.87265623038
172.87108056895732,30.313799507526163,73401.92549815479
220.18463275970868,33.83243173734987,52911.460670989516
279.15046946272054,31.31074637555469,61518.94177498441
207.6392810078681,44.18168983771784,60935.18707731367
142.06659393564763,33.584319373870585,62773.16636242684
208.20754377187973,36.08756022280915,75263.41799085007
139.09659496772628,39.01608519655904,67594.79194366476
249.56033130179486,29.814633773648204,55531.27563434735
220.13974167841448,36.3559662629461,62233.53410727119
161.67651442766143,36.92104898575947,60993.729250968354
149.51847899498344,24.12144825285565,53445.87720458222
162.9995064730177,36.76887542144327,47225.819479289275
279.05714592062645,34.679665545398024,53287.39874007648
190.95868539121713,35.90976404481198,66042.50254213982
231.1408511930137,35.249407994433966,68158.04213445968
210.6441227041376,36.814189110650574,56094.15364956371
203.0989823226385,44.36140257973311,61098.198870829365
157.90484941951698,26.743448115404234,63801.03071825872
265.57177030597956,32.604933651497056,45024.79897427069
175.94216835392285,39.66633040273985,53408.160734990335
203.73608183298182,38.366481074095375,73959.6075796166
218.80320045208612,38.21583887339459,60756.209583086515
212.23417572418626,54.275040509713364,52485.28980734837
263.8814900212313,39.29894866881694,61308.52347958501
158.36850389835664,42.91656457378517,64968.11686215378
196.09343685933428,32.850495588032445,36069.503083761025
185.59980428630035,28.049613382719023,56616.28929166779
192.54184674692337,32.799777995364565,53336.01339137669
154.0736949808594,39.98372119940383,43024.45465278109
156.31891093638163,37.84779498380423,56571.7441342542
173.62095872830233,37.822759594192156,55474.981928410154
176.2700546377226,33.499589292420104,55712.252417335054
187.9141158416567,32.38338166830917,53299.20957220512
207.5731994112333,33.740999289947055,48833.02675831334
210.42575938644558,40.07132815115649,46793.61698704458
186.34863524365016,40.88509199719293,52093.36157329099
186.05649243179403,27.956308452301407,62075.46960458503
167.0903112816169,40.33639791602015,58604.38363358093
204.91690589311798,30.444951384706393,55685.29860224771
177.457957843252,38.282451562887374,48475.380483011286
137.38955196623326,33.656239802762585,51632.696244535975
186.9870138863885,45.96051984467289,64491.28082927918
192.53816279711268,32.07347759713198,60213.63855095007
167.99862917301158,36.250282886263484,52272.40687384442
203.1040569030966,39.24615210291599,37079.83549819582
202.34935194011757,28.882288049139824,50445.531227998596
219.10480791285403,34.490000612011386,53695.368818123876
212.07360276423566,33.13390580763804,49769.979276654536
212.63541862517656,31.40330561615819,53372.04877078851
177.37907714083906,31.921938989617324,62194.68510408624
231.67732144310753,42.78410218695756,59613.73457137041
200.49728980499555,30.810144856677667,64094.91892550272
188.25897604796342,38.96485517870124,45268.50705263624
209.37568803828418,37.20216501421801,55348.716432726134
181.5096420147512,25.22113918957377,39065.70305874374
196.55800568223952,38.63418606898509,54181.23832618148
223.96091083573896,25.105407531696137,47257.3702953197
250.05410319608447,39.39664279715612,70101.3148510064
258.36367034190465,31.449658498084062,61403.14524731252
195.59587669551007,35.058570772795164,64975.94785074057
197.36102845265302,25.94004035261563,51684.77043991211
233.7063669752053,35.85667626523371,50222.18876482069
177.21048102381258,41.48865292579434,48939.720185702514
240.24145815950413,29.351242003841655,59174.89942396226
194.60242202746127,30.749830396991925,70465.28342573567
153.54739628019087,38.18234716497243,59161.858327211754
145.8230794087649,38.35732826552857,52595.241891271566
241.09474483907746,17.960744911140452,52820.07437045849
142.3109168940873,49.10784454647941,56738.17973008741
173.8785482162205,38.69987438483832,72942.21845561106
179.065974873052,39.87843063717073,67009.73858513142
161.65929868027357,33.995216873365884,57575.31495143505
177.15709983407723,22.012525440134286,54777.53090944689
224.830383566782,39.72305442875168,61325.77668661941
130.0107072599477,31.043683802383796,57990.21664136671
238.3942243168246,38.807521859283376,55945.90544749731
243.87330935906962,33.468392508160896,51409.4160608804
182.58988181287953,36.666275653814644,64952.6530225874
159.0832878144051,29.575025330135286,54880.7541112881
206.37551259672486,41.05072259875252,66061.68740530325
154.14437907094919,26.681346723796295,67282.04961372782
181.9052463878197,50.71898597737433,63390.967513551135
269.7858445854489,50.66564044490909,66537.26043545303
290.02001091867686,46.42889709826557,89067.25308751763
229.2569679342672,43.92835290042157,61727.04201853566
176.87549789251455,34.40816149236451,47361.58623275723
217.18167159189574,43.16582694023046,57125.02459314984
219.56818904207688,34.32676451206711,69950.54321355274
184.0560636591708,24.125377204282852,44087.08316027262
211.19636502660524,45.52240989821482,53594.49066453028
128.12110691094063,42.901771240457535,64348.03686751552
166.09405000634234,34.780626246411956,53603.88993491918
197.8772265024155,26.42371019868195,54346.68419220681
160.44984219527032,30.896595263947184,63544.3363955165
160.7348863008532,22.251980905787434,47842.100215628816
240.04370108556753,41.61556596832584,48240.734865631035
284.552046702944,23.776837231950736,45654.65993157405
201.25329696392254,37.00781609102673,62102.18854903061
240.55230273730047,29.094146565542182,59071.72070316405
285.42137690331987,25.013075885003666,51598.73445345033
157.4037003170428,36.668485652950004,46501.42236033965
189.92490593719918,32.66340430281578,54039.00898861006
184.50496478154813,40.86732373797757,66472.36241699546
147.3790748897472,26.12676311889905,47163.994547692855
226.69959477992353,29.698797481683243,51431.23317892811
188.49119962982357,18.28650454056376,43922.67263911605
192.0482490870167,19.709573223704542,50845.88591504744
158.6786361952121,47.58734686984959,60255.727227188865
162.6716911616997,49.58518770869769,74987.4595974889
254.83359149268654,35.64908343656767,60826.83606812248
139.6883085924108,29.233198638654418,53654.111230683455
168.81268177884627,32.91085752156925,62459.262965738664
175.02716621717968,41.11501941740455,62765.96975223459
194.19233501838744,31.399276861245678,51476.21237664066
204.7022350703067,36.663437069291824,75921.5681008842
194.51373487358953,34.91070764663125,56595.5453130746
148.14106119107524,31.018311309419992,56486.08811657897
170.00228370370772,31.316650778056903,59734.690848510225
241.39284113169623,37.05324610179856,61711.36729056873
210.78928238438476,28.161783045287912,68139.3833897777
212.2236543307291,38.162105419364615,53379.631556012326
214.89808161689746,31.698947282455727,63079.10095109654
227.84288183490182,35.891571132537614,59494.18656349957
142.88305789056938,44.68773796317991,64246.90621126782
182.06238993908758,33.822655683411334,54437.94992806251
199.4416710478265,41.43863038134395,55461.2668399635
179.46650939451374,22.4557700088132,59886.64655865581
241.55991151090387,31.70745890451584,60523.197023930305
193.40399767616503,35.19382034753251,50244.2711301074
228.71930039995374,48.463314754445214,71849.39373701352
242.9935157259323,21.280335417180765,61031.0585197155
195.71779137628903,34.32653096675056,56124.679302453784
255.4328290713315,45.19682195641384,57798.90320351113
204.7804732956107,29.504857163131895,58955.06578937422
242.65912106000232,33.51012832702031,63415.420078656905
179.6631572965701,37.322172895388775,43952.818827787385
195.09061247605825,36.29155987605946,60085.59002411463
198.55931023726487,45.9603933281809,64346.30161678527
